微博id,用户id,内容,创建时间,点赞数,评论数,转发数,是否原创
4511332802885620,6499649034,有时候我词不达意，但真的很开心生活中有你。 ,2020-06-02,1,0,0,0
4519684932567184,6499649034,转发微博,2020-06-25 13:03:16,0,0,0,1
4519646869321399,6499649034,我为蔡徐坤超话贡献66影响力，超话目前还差8106751影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-25 11:03:16,0,0,0,0
4519644079388978,6499649034,//@猪咪裹酱:我看看//@只是叭呐呐 :我笑死了怎么都不听蔡徐坤cue的流程来啊一位位哥都有自己的想法哈哈哈哈哈哈哈哈哈夹缝生存了小坤坤,2020-06-25 10:03:16,0,0,0,1
4519641059463669,6499649034,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# #奔跑吧蔡徐坤# 端午安康^ω^在线积分互捞啦 ,2020-06-25 10:03:16,2,26,0,0
4519634101910594,6499649034,哈哈哈哈都替坤算好了//@LimitKUN_0802:我靠//@坤哥的柳小柳:啊这 查看图片,2020-06-25 10:03:16,0,0,0,1
4519405977041374,6499649034,真是//@陆叶祺养猪了:你们都是谁,2020-06-24 19:03:16,0,0,0,1
4519388642260167,6499649034,//@東九_k:🙏//@只爱漂亮弟弟:和和 别想太多 你和你评论里的哈批兄弟没有一个是无辜的 怎么能说是无关的人呢 大家一起开玩笑嬉戏的微博你说删就删了 你是不是玩不起 别人拿你开玩笑你不许生气 永远做real的你2020.6.24 永失我杨,2020-06-24 18:03:16,0,0,0,1
4519387778243115,6499649034,坤哥自己在用划手机表情包//@猪咪裹酱:我又来了,2020-06-24 18:03:18,0,0,0,1
4519386536857839,6499649034,转发微博,2020-06-24 18:03:18,0,0,0,1
4519386167816613,6499649034,哈哈哈哈哈哈哈,2020-06-24 18:03:18,0,0,0,1
4518953962050292,6547380717,我为蔡徐坤超话贡献116影响力，超话目前还差4187932影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-23,0,0,0,0
4518621337149366,6547380717,#蔡徐坤 动感地带合伙人# //@蔡徐坤粉丝团官微:#蔡徐坤 动感地带合伙人#炙热燃烧的青春火焰，直接热烈的情绪动线。焕然一新，惊喜无限。直面梦想与热爱，与动感地带5G合伙人@蔡徐坤 一起相约动感地带，Fun肆热爱。,2020-06-22,0,0,0,1
4518185774958438,6547380717,我为蔡徐坤超话贡献182影响力，超话目前还差18325977影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-21,0,0,0,0
4517842076777375,6547380717,//@哈哈的旺仔牛奶:恭喜原创音乐人@蔡徐坤 ！ 他是《YOUNG》个人ep销量6700万＋的优秀歌手，出道至今发表【15首原创】歌曲，每一首皆取得优秀成绩。是蓝血顶奢PRADA【第一】位也是【唯一】一位95后全球代言人。还有不要忘记每周五晚21:10，奔跑吧家族新成员蔡小葵的精彩表现哦～,2020-06-20,0,0,0,1
4516724147332583,6547380717,我为蔡徐坤超话贡献74影响力，超话目前还差7066247影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-17,0,0,0,0
4515655476967549,6547380717,我为蔡徐坤超话贡献222影响力，超话目前还差12564445影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-14,0,0,0,0
4513113775451249,6547380717,我为蔡徐坤超话贡献284影响力，超话目前还差112083663影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-07,0,1,0,0
4510573678692578,6547380717,我为蔡徐坤超话贡献281影响力，超话目前还差22600071影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-31,0,0,0,0
4508037602587875,6547380717,我为蔡徐坤超话贡献284影响力，超话目前还差19951318影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-24,0,0,0,0
4505515054964832,6547380717,我为蔡徐坤超话贡献227影响力，超话目前还差17139852影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-17,0,0,0,0
4490501384373363,5096383765,#蔡徐坤c位出道两周年快乐# 蔡徐坤C位出道两周年快乐！！！！！@蔡徐坤 星星之火可以燎原 ，萤火虫的光芒再微弱它也会发光，一个ikun的力量再微弱合起来也会变成千军万马守护你你永远是我心里的白月光💛💛💛💛💛💛💛💛💛💛 ,2020-04-06,3,14,0,0
4519754017022896,5096383765,那两年究竟有多黑暗外人谁也不懂 无数个夜晚，我刷微博刷着刷着眼泪就不由自主的流下来了，我是个不爱哭的人，可是当我看到那些不实的带有恶意的言论在攻击着我喜欢的人时，我内心真的很煎熬，很无助，很想哭,2020-06-25 17:20:23,0,1,0,1
4519689868910952,5096383765,转发微博,2020-06-25 14:03:23,0,0,0,1
4519657921733412,5096383765,我为蔡徐坤超话贡献66影响力，超话目前还差8171104影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-25 11:03:23,0,0,0,0
4519647036789038,5096383765,蔡徐坤游泳池超话积分互捞滴滴 ,2020-06-25 11:03:23,0,14,0,0
4519646999183325,5096383765,奎葵超话积分互捞滴滴 ,2020-06-25 11:03:23,0,5,0,0
4519393428667148,5096383765,就很普通的鞋子啊 普拉达的普而已啊,2020-06-24 18:03:23,0,0,0,1
4519392921124324,5096383765,转发微博,2020-06-24 18:03:25,0,0,0,1
4519282207418539,5096383765,我为蔡徐坤超话贡献10影响力，超话目前还差2610894影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-24 18:03:25,0,0,0,0
4519271173195925,5096383765,蔡徐坤游泳池超话今日积分 ,2020-06-24 18:03:25,2,16,0,0
4519271134316495,5096383765,奎葵超话积分互捞滴滴 ,2020-06-24 18:03:25,0,3,0,0
4519680805915079,6660990707,蔡徐坤游泳池超话#蔡徐坤新单情人##奔跑吧蔡徐坤# 6.25互捞，不带链接也可以 宁波·宁兴·天润商座C座 ,2020-06-25 13:03:36,0,12,0,0
4519248464577438,6660990707,蔡徐坤游泳池超话 6.24互捞，不带链接也可以#蔡徐坤新单情人##奔跑吧蔡徐坤# 宁波·宁兴·天润商座C座 ,2020-06-24 18:03:36,1,23,0,0
4518885447364693,6660990707,蔡徐坤游泳池超话#蔡徐坤新单情人##奔跑吧蔡徐坤# 6.23互捞，不带链接也可以 宁波 ,2020-06-23,0,23,0,0
4518672989011308,6660990707,和蔡徐坤一起5G,2020-06-22,0,0,0,1
4518516588416635,6660990707,蔡徐坤游泳池超话#蔡徐坤新单情人##奔跑吧蔡徐坤# 6.22互捞，不带链接也可以 宁波 ,2020-06-22,0,23,0,0
4518252665202504,6660990707,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你打气啦，助你焕新出发，热血开跑！,2020-06-21,0,0,0,1
4518252530773386,6660990707,@蔡徐坤 我在安慕希#奔跑吧#能量榜为你送出能量卡，助你热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-06-21,0,0,0,0
4518182155928882,6660990707,蔡徐坤游泳池超话#蔡徐坤新单情人##奔跑吧蔡徐坤# 6.21互捞，不带链接也可以 宁波·保利滨湖天地 ,2020-06-21,0,25,0,0
4517829322341306,6660990707,蔡徐坤游泳池超话#蔡徐坤新单情人##奔跑吧蔡徐坤# 6.20互捞，不带链接也可以 宁波·保利滨湖天地 ,2020-06-20,2,24,0,0
4517484952194733,6660990707,蔡徐坤游泳池超话#蔡徐坤新单情人##奔跑吧蔡徐坤# 6.19互捞，不带链接也可以 宁波·保利滨湖天地 ,2020-06-19,0,22,0,0
4519067468036422,6303392348,我在#森林驿站#帮助了雪豹，掉落一块拼图碎片，据说集齐有奖励呦。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者 ,2020-06-23,0,0,0,0
4518572939030214,6303392348,恭喜我们最棒的崽崽☺,2020-06-22,0,0,0,1
4517627257074117,6303392348,早早就等着了,2020-06-19,8,0,0,1
4517059445246019,6303392348,我在#森林驿站#帮助了小熊猫，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者 ,2020-06-18,0,0,0,0
4515892396622079,6303392348,我在#森林驿站#帮助了东北虎，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者 ,2020-06-15,1,0,0,0
4515891885272127,6303392348,我为蔡徐坤超话贡献520影响力，超话目前还差636907影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-15,0,0,0,0
4515672996711370,6303392348,我为蔡徐坤超话贡献66影响力，超话目前还差12758837影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-14,0,0,0,0
4514760928670881,6303392348,,2020-06-11,0,0,0,1
4513955844351596,6303392348,我在#森林驿站#帮助了雪豹，掉落一块拼图碎片，据说集齐有奖励呦。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者 ,2020-06-09,0,0,0,0
4511024323777476,6303392348,我为蔡徐坤超话贡献362影响力，超话目前还差44348422影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-01,0,0,0,0
4518756871862693,6979333101,蔡徐坤超话 Up up up AK IKUN 🔥🔥🔥🔥🔥🎊🎊🎊💪🏻💪🏻💪🏻💪🏻💪🏻 ,2020-06-22,2,2,0,0
4518693630014596,6979333101,Repost,2020-06-22,0,0,0,1
4518583466698825,6979333101,Repost,2020-06-22,0,0,0,1
4518578433203027,6979333101,Repost,2020-06-22,0,0,0,1
4518575467070954,6979333101,Repost,2020-06-22,0,0,0,1
4518003452856033,6979333101,Repost,2020-06-20,0,0,0,1
4517894354738792,6979333101,Repost,2020-06-20,0,0,0,1
4517581152585742,6979333101,Repost,2020-06-19,0,1,0,1
4517344796213292,6979333101,🤬🤬,2020-06-19,0,0,0,1
4516571043481670,6979333101,Repost,2020-06-16,0,0,0,1
4519692528923499,7349403983,//@块块块冰_：到货啦 端午节快乐！记得吃粽子 查看图片,2020-06-25 14:03:59,0,0,0,1
4519692457168063,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦以前爱过的人 偷偷的藏起红绿两本,2020-06-25 14:03:59,0,0,0,1
4519692448419296,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦文字叙述工整 配上廉价伤痕 你还会哭多感人,2020-06-25 14:03:59,0,0,0,1
4519692440012310,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦防备厚厚一本 是我献出自己的后遗症,2020-06-25 14:03:59,0,0,0,1
4519692432116694,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦谁定的烂台本 可当代都在跟 气氛已麻木不仁,2020-06-25 14:03:59,0,0,0,1
4519692427901081,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦文字叙述工整 重复廉价伤痕 你还会哭多感人,2020-06-25 14:03:59,0,0,0,1
4519692418829057,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦让动了情的人 还要去分辨好人坏人,2020-06-25 14:03:59,0,0,0,1
4519692415282546,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻 @薛之谦要一式要两份,2020-06-25 14:03:59,0,0,0,1
4519692407142287,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻@薛之谦看感情里的人 用肉眼分出三六九等,2020-06-25 14:03:59,0,0,0,1
4519692377977582,7349403983,//@块块块冰_：阿巴阿巴少喝点🍻 @薛之谦矫情的台词多了几行,2020-06-25 14:03:59,0,0,0,1
4499320357754085,7340133011,咋回事啊 ,2020-04-30,0,0,0,0
4499085736779170,7340133011,蔡徐坤游泳池超话#安慕希品牌全球代言人蔡徐坤# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk 冲鸭 ,2020-04-29,0,21,0,0
4498629601872675,7340133011,蔡徐坤游泳池超话#安慕希品牌全球代言人蔡徐坤##奔跑吧蔡徐坤#  蔡徐坤 cxk 冲鸭 ,2020-04-28,2,21,0,0
4498278894571421,7340133011,转发//@蔡徐坤粉丝团官微:音乐的曲线，弹出爱的温度，手握着微光，照亮希望。晚安  ,2020-04-27,0,0,0,1
4498277736647054,7340133011,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# 蔡徐坤 cxk 冲鸭 ,2020-04-27,0,20,0,0
4497913977813066,7340133011,OK,2020-04-26,0,0,0,1
4497913876970950,7340133011,好的,2020-04-26,0,0,0,1
4497901118107550,7340133011,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# 蔡徐坤 cxk 冲鸭 ,2020-04-26,0,21,0,0
4497596149722354,7340133011,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# 蔡徐坤 cxk @蔡徐坤  冲鸭 ,2020-04-25,0,21,1,0
4497278729738489,7340133011,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #安慕希品牌全球代言人蔡徐坤# cxk，积分 ,2020-04-24,0,22,0,0
4506778186225731,7336397471,我为蔡徐坤超话贡献66影响力，超话目前还差10287439影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-20,0,0,0,0
4506777579092368,7336397471,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk ,2020-05-20,0,20,0,0
4506753666478857,7336397471,新歌来了,2020-05-20,0,0,0,1
4505685293377961,7336397471,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #青2青春制作人代表蔡徐坤# #高丝suncut代言人蔡徐坤# 蔡徐坤 cxk ,2020-05-17,0,21,0,0
4505223991751076,7336397471,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #青2青春制作人代表蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk积分谢谢了 ,2020-05-16,0,21,0,0
4505223785205203,7336397471,我为蔡徐坤超话贡献66影响力，超话目前还差14859770影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-16,0,0,0,0
4504539993456534,7336397471,我为蔡徐坤超话贡献66影响力，超话目前还差8313587影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-14,0,0,0,0
4504538605148481,7336397471,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #青2青春制作人代表蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk ,2020-05-14,1,21,0,0
4504267870645626,7336397471,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #青2青春制作人代表蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk @蔡徐坤 ,2020-05-13,0,21,0,0
4503844438405795,7336397471,我为蔡徐坤超话贡献66影响力，超话目前还差3798504影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-12,0,0,0,0
4506397510733592,7326255387,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk ,2020-05-19,1,21,0,0
4506386240886473,7326255387,哈哈//@蔡徐坤:Em……,2020-05-19,0,0,0,1
4506380108874705,7326255387,#奔跑吧蔡徐坤# 蔡徐坤冲鸭,2020-05-19,0,0,0,1
4506379341173589,7326255387,冲鸭,2020-05-19,0,0,0,1
4505686371586819,7326255387,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk ,2020-05-17,2,21,0,0
4505222490112677,7326255387,我为蔡徐坤超话贡献66影响力，超话目前还差14851944影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-16,0,0,0,0
4505222456287692,7326255387,我为蔡徐坤超话贡献66影响力，超话目前还差14851576影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-16,0,0,0,0
4505222418895029,7326255387,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk 积分谢谢了 ,2020-05-16,0,21,0,0
4504440910573634,7326255387,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk ,2020-05-14,1,22,0,0
4504270860550508,7326255387,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #青2青春制作人代表蔡徐坤# 蔡徐坤 cxk ,2020-05-13,0,22,0,0
4505684009766405,7326649717,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk ,2020-05-17,0,21,0,0
4505177632320271,7326649717,我为蔡徐坤超话贡献66影响力，超话目前还差14381975影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-16,0,1,0,0
4505175585297614,7326649717,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk 5.16号积分谢谢啦 ,2020-05-16,0,22,0,0
4504538042275395,7326649717,我为蔡徐坤超话贡献66影响力，超话目前还差8303907影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-14,0,0,0,0
4504536955851660,7326649717,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk ,2020-05-14,0,21,0,0
4504262464490937,7326649717,我为蔡徐坤超话贡献66影响力，超话目前还差6016290影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-13,0,0,0,0
4504261096338909,7326649717,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk @蔡徐坤 ,2020-05-13,0,22,0,0
4503842156751939,7326649717,我为蔡徐坤超话贡献66影响力，超话目前还差3793906影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-12,0,0,0,0
4503806567557430,7326649717,蔡徐坤游泳池超话#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 cxk @蔡徐坤 ,2020-05-12,0,21,1,0
4503505669579269,7326649717,我为蔡徐坤超话贡献66影响力，超话目前还差1861171影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-11,0,0,0,0
4470904773811567,2654194677,你就是那道光，温暖自己也给别人力量！,2020-02-11,2,3,0,1
4519749042158036,2654194677,专注自家，谨言慎行！,2020-06-25 17:04:25,0,0,0,1
4519699369199418,2654194677,cxk,2020-06-25 14:04:34,0,0,0,1
4519687817669047,2654194677,#蔡徐坤粉丝公益接力# 给你们👍，真的很暖心！,2020-06-25 13:04:34,0,0,0,1
4519685146283753,2654194677,蔡徐坤,2020-06-25 13:04:36,0,0,0,1
4519677696999862,2654194677,蔡徐坤,2020-06-25 13:04:38,0,0,0,1
4519675516870429,2654194677,#奔跑吧蔡徐坤# 微风#蔡徐坤 动感地带合伙人# 蔡徐坤的猫咪们超话继续囤分，固定耗子多囤分适当抛，小耗子随做随抛！寻艺，百度贴吧记得签到！百度送花，每天三朵，百度、db多去搜索🔍蔡徐坤！贴吧，db也要多去盖楼！这些任务很重要！ 发帖、转发、评论，记得带上蔡徐坤大名和最近常用话题，提高声 ...全文,2020-06-25 13:04:40,0,4,0,0
4519674644296623,2654194677,转发微博,2020-06-25 13:04:40,0,0,0,1
4519672181772265,2654194677,蔡徐坤,2020-06-25 12:04:42,0,0,0,1
4519671464859813,2654194677,猪咪轻不轻要看水花大不大,2020-06-25 12:04:42,0,0,0,1
4519479730917951,7326418975,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# #奔跑吧蔡徐坤# #陌森眼镜代言人蔡徐坤# 蔡徐坤 cxk ,2020-06-25 00:04:57,0,20,0,0
4519362582627071,7326418975,来啦来啦，和蔡徐坤一起感受不一young的动感地带,2020-06-24 18:04:57,0,0,0,1
4519362457688346,7326418975,恭喜5G冲浪选手蔡徐坤，喜提动感地带5G合伙人,2020-06-24 18:04:59,0,0,0,1
4519325023438845,7326418975,我参与了@蔡徐坤数据站 发起的【#蔡徐坤 动感地带合伙人#  蔡徐坤  cxk 】，我投给了“#动感地带M-ONE 5G合伙人蔡徐坤#”这个选项，你也快来表态吧~,2020-06-24 18:05:01,0,0,0,1
4519075017180507,7326418975,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# #奔跑吧蔡徐坤# #高丝suncut代言人蔡徐坤# 蔡徐坤 cxk ,2020-06-23,0,21,0,0
4518629686848805,7326418975,恭喜坤子,2020-06-22,0,0,0,1
4518562779313529,7326418975,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# #奔跑吧蔡徐坤# #陌森眼镜代言人蔡徐坤# 蔡徐坤 cxk ,2020-06-22,1,21,0,0
4518560989389195,7326418975,早啊,2020-06-22,0,0,0,1
4518499199065882,7326418975,我为蔡徐坤超话贡献66影响力，超话目前还差520影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-22,0,0,0,0
4518338330822091,7326418975,哇,2020-06-21,0,0,0,1
4519345793973519,7326430482,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# #奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# 蔡徐坤 蔡徐坤 cxk ,2020-06-24 18:05:02,0,20,0,0
4519030289448683,7326430482,恭喜坤子,2020-06-23,0,0,0,1
4519020089499712,7326430482,恭喜坤子,2020-06-23,0,0,0,1
4519018893030889,7326430482,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# #奔跑吧蔡徐坤# #陌森眼镜代言人蔡徐坤#  蔡徐坤 cxk ,2020-06-23,0,21,1,0
4518559771948898,7326430482,我为蔡徐坤超话贡献339影响力，超话目前还差8804488影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-22,0,0,0,0
4518559382519666,7326430482,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤代言珀莱雅# #安慕希品牌全球代言人蔡徐坤# 蔡徐坤 cxk ,2020-06-22,0,21,0,0
4518302674068924,7326430482,,2020-06-21,0,0,0,1
4518302514730960,7326430482,我为蔡徐坤超话贡献66影响力，超话目前还差19302255影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-21,0,0,0,0
4518301935984714,7326430482,蔡徐坤游泳池超话#陌森眼镜代言人蔡徐坤# #奔跑吧蔡徐坤# #安慕希品牌全球代言人蔡徐坤# 蔡徐坤 cxk ,2020-06-21,0,21,0,0
4518033940959669,7326430482,我为蔡徐坤超话贡献66影响力，超话目前还差17069611影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-20,0,0,0,0
4493324293531942,6003463624,蔡徐坤游泳池超话还差10分 ,2020-04-13,0,0,0,0
4493254428939173,6003463624,蔡徐坤游泳池超话积分打捞积分 ,2020-04-13,0,9,0,0
4493254349180996,6003463624,蔡徐坤游泳池超话积分打捞 ,2020-04-13,0,8,0,0
4489923622677675,6003463624,蔡徐坤游泳池超话积分打捞啦 ,2020-04-04,0,10,0,0
4489923564263683,6003463624,蔡徐坤游泳池超话积分打捞 ,2020-04-04,0,8,0,0
4471942088485380,6003463624,转发微博,2020-02-14,0,0,0,1
4470803511349084,6003463624,蔡徐坤游泳池超话积分 ,2020-02-11,0,8,0,0
4470803473467096,6003463624,蔡徐坤游泳池超话积分打捞 ,2020-02-11,0,3,0,0
4470762432301861,6003463624,我参与了@娱八婆 发起的投票【谁才是娱乐圈最受喜欢的男艺人？】，我投给了“蔡徐坤”这个选项，你也快来表态吧~,2020-02-11,0,0,0,1
4470761538408392,6003463624,我参与了@娱八婆 发起的投票【谁才是娱乐圈最受喜欢的男艺人？】，我投给了“蔡徐坤”这个选项，你也快来表态吧~,2020-02-11,0,0,0,1
4518904984129833,1318138681,转发微博,2020-06-23,0,0,0,1
4518904950515952,1318138681,转发微博,2020-06-23,0,0,0,1
4517822611545422,1318138681,转发微博,2020-06-20,0,0,0,1
4517822494388150,1318138681,转发微博,2020-06-20,0,0,0,1
4517822087004684,1318138681,转发微博,2020-06-20,0,0,0,1
4517821982155833,1318138681,转发微博,2020-06-20,0,0,0,1
4516373268932060,1318138681,转发微博,2020-06-16,0,0,0,1
4516372883375319,1318138681,转发微博,2020-06-16,0,0,0,1
4515975968301767,1318138681,转发微博,2020-06-15,0,0,0,1
4515974303422151,1318138681,转发微博,2020-06-15,0,0,0,1
4515674356331429,6259349797,#微博会员8周年# 我已在周年庆活动中获得1张祝福卡~集齐6张，即可召唤现金红包好礼，最高888元哟！快和我一起集卡赢现金吧>>微博会员8周年 ,2020-06-14,0,0,0,0
4512570541778482,6259349797,#微博会员8周年#，会员免费领福利咯！我已领取奈雪5元券，活动内更有888元现金红包、华为P40等超豪华奖品阵容，向你招手，别犹豫，速速来领！微博会员8周年 ,2020-06-05,3,0,0,0
4512570520744754,6259349797,#微博会员8周年# 超多个性微博来源，限时限量发放，表白idol，彰显个性必备哟~我已领取王一博的摩托姐姐 限量小尾巴，更有888元现金红包、华为P40等超多生日限量好礼等你拿，快来领吧！微博会员8周年 ,2020-06-05,0,0,0,0
4512569157480991,6259349797,#微博会员8周年# 微博会员8岁啦！一起抽生日大奖，领超值豪礼吧！我已领取成长值，更有888元现金红包、iPadPro等大奖等你领，如此欧气，不容错过，速速参与！微博会员8周年 ,2020-06-05,1,0,0,0
4512569111785933,6259349797,#微博会员8周年# 我已在周年庆活动中获得1张祝福卡~集齐6张，即可召唤现金红包好礼，最高888元哟！快和我一起集卡赢现金吧>>微博会员8周年 ,2020-06-05,0,0,0,0
4512370342774447,6259349797,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你加油啦，助你焕新出发，热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-06-05,0,0,0,0
4507286590588287,6259349797,转发微博,2020-05-22,1,0,0,1
4504585970850072,6259349797,两个人的快乐不懂一个人的忧伤 ,2020-05-14,3,1,0,0
4503476941779305,6259349797,#寻找抗疫白衣天使##致敬白衣天使公益云演唱会#我在“致敬白衣天使”项目捐款成功！希望我小小的力量和@Andy刘德华粉丝 一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会 致敬白衣天使 ,2020-05-11,0,0,0,0
4499197636708115,6259349797,蔡徐坤游泳池超话 #奔跑吧蔡徐坤#   到货了，看着这些东西就像看到了你@蔡徐坤 ,2020-04-29,0,4,0,0
4513267286352483,2705409913,转发微博,2020-06-07,2,0,0,1
4510430431342933,2705409913,转发微博,2020-05-30,0,0,0,1
4509540400117293,2705409913,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你加油啦，助你焕新出发，热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-05-28,0,0,0,0
4509536700004963,2705409913,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你加油啦，助你焕新出发，热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-05-28,0,0,0,0
4508598648238996,2705409913,我为蔡徐坤超话贡献734影响力，超话目前还差3273812影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-05-25,0,0,0,0
