id,昵称,性别,所在地,关注数,粉丝数,微博数,创建时间,等级,会员等级,个人简介,教育经历,公司,阳光信用,类别,
7011820983,坤妈有矿byM825,男,其他,0,1,9,2019/2/27,3,0,,,,信用较低,2,
7011912961,爱坤爱葵1h0585,男,其他,0,1,51,,4,0,,,,,2,
6940292408,小老虎和兔子小的日记,男,其他,0,1,253,,4,0,岑品思笛棍法,,,,2,
6980132149,用户6980132149,男,其他,0,1,63,2019/2/1,4,0,,,,信用较低,2,
7011819600,爱困不悔GKb082,男,其他,0,1,161,,4,0,,,,,2,
7015201887,白月光LxC945,男,其他,0,1,9,,3,0,,,,,2,
6618301470,AmytoK,男,其他,82,19,6185,2018/7/31,4,1,,,,信用一般,0,
6911281619,我j小小葵,男,其他,209,77,1074,,17,1,,,,,0,
7011694906,这就是爱IVT182,男,其他,6,1,60,,4,0,,,,,2,
7016727415,神隐坤liC937,男,其他,0,1,34,,4,0,,,,,2,
2143114172,葵葵超爱受钰鸭,女,陕西 西安,82,144,596,,14,1,蔡徐坤吖,,,,0,
7012281875,用户7012281875,男,其他,0,1,41,2019/2/26,4,0,,,,信用较低,2,
7019614791,爱坤小屋mEu075,男,其他,0,1,32,,4,0,,,,,2,
7004714997,C位出道fZV925,男,其他,0,1,83,,4,0,,,,,2,
6760836649,艾泽拉斯优等__生田巫婆,女,浙江,62,1,65,,4,0,,,,,2,
6877671065,暖心坤_nad99,男,新疆 伊犁,61,1,461,,4,0,,,,,2,
6869892285,葵长大_flq32,男,福建 龙岩,61,1,150,,4,0,,,,,2,
6963941201,用户6963941201,男,其他,0,1,27,,4,0,,,,,2,
6778198995,用户6778198995,女,河南,60,1,28,,4,0,,,,,2,
7012432987,坤坤不困VL9591,男,其他,0,1,28,2019/2/27,4,0,,,,信用较低,2,
6724233169,用户6724233169,女,海外 泰国,0,1,377,,4,0,,,,,2,
6916772644,听话小葵75329,男,其他,0,1,161,,4,0,,,,,2,
3809676617,唯伱最好看,女,四川,1326,877,9530,2013/9/23,31,5,涅槃重生,四川大学,卫生执法,信用较好,0,
6926993603,用户6926993603,男,其他,0,1,97,2019/1/8,4,0,,,,信用较低,2,
7011531081,用户7011531081,男,其他,0,1,11,,4,0,,,,,2,
6936481892,姚露lwk517,男,其他,0,1,259,2019/1/14,4,0,,,,信用较低,2,
6941094176,蓝玫瑰khR053,男,其他,0,1,133,,4,0,,,,,2,
6975263278,奶坤上线fXs112,男,其他,0,1,24,,0,0,,,,,2,
6994865821,菜菜麻麻wMc232,男,其他,0,1,36,,4,0,,,,,2,
7004714895,用户7004714895,男,其他,0,1,83,2019/2/21,4,0,,,,信用较低,2,
6960215041,坤心上人HUj434,男,其他,0,1,19,,4,0,,,,,2,
7012417607,狙击少女Gs3706,男,其他,0,1,95,,4,0,,,,,2,
6868356437,love坤_hcj25,男,广东 中山,61,8,90,,4,0,,,,,2,
7016591862,蔡总吉祥68s851,男,其他,0,1,10,,4,0,,,,,2,
7004703808,不断等待FUa672,男,其他,0,1,166,,4,0,,,,,2,
6937268005,火点ZQA496,男,其他,0,1,36,2019/1/14,3,0,,,,信用较低,2,
7013512534,旺仔坤jSY018,男,其他,0,1,61,,4,0,,,,,2,
6968282258,施宏壮Hedy,男,其他,1,1,345,2019/1/21,4,0,,,,信用较低,2,
6786012209,肖莹莹瞿_,男,福建,2,1,20,,2,0,,,,,2,
6706033174,喂喂喂菜菜呀,女,广东,42,40,617,,6,1,想亲亲抱抱举高高菜菜呀！！！,,,,0,
6525735136,葵葵今天吃糖了,女,江苏,140,139,1493,2018/4/12,21,2,从知道你叫什么名字开始 后来 有了一切�,化庄中学,,信用较好,0,
6974679886,用户6974679886,男,其他,0,1,26,2019/1/28,4,0,,,,信用较低,2,
7012486879,是坤麻麻kE1580,男,其他,0,1,36,,4,0,,,,,2,
6820368725,静静等着丶凌晨,男,浙江,61,2,35,2018/11/5,4,0,,,,信用较低,2,
5881812880,August菜包包,女,其他,1261,194,8539,2016/3/16,27,1,爱坤坤的真ikun�,,,信用较好,0,
6608127438,2299艺雅娘,男,黑龙江,60,3,510,,4,0,,,,,2,
6885828500,dudu_被迩,女,吉林,60,1,210,2018/12/15,4,0,,,,信用较低,2,
6985508000,用户6985508000,男,其他,0,1,29,,4,0,,,,,2,
6974724623,用户6974724623,男,其他,0,1,42,,4,0,,,,,2,
7016945629,坤坤看我Sz9278,男,其他,0,1,85,,4,0,,,,,2,
6962628346,用户6962628346,男,其他,0,1,30,,4,0,,,,,2,
7012436211,奶糖小坤DLh674,男,其他,0,1,22,,3,0,,,,,2,
7014570868,八号奎葵UWS475,男,其他,0,1,70,,4,0,,,,,2,
6963126385,小哭包2Yg153,男,其他,0,1,84,2019/1/19,4,0,,,,信用较低,2,
6986803453,用户6986803453,男,其他,0,1,20,,4,0,,,,,2,
7018574465,摘菜女孩OS8226,男,其他,0,1,2,2019/3/4,0,0,,,,信用较低,2,
7025537834,土哪泥豆去里挖,男,其他,13,3,586,,4,0,米颔隙绸字斩,,,,2,
7011861340,小猫咪kH4701,男,其他,0,1,20,,3,0,,,,,2,
7015030421,新鲜菜TqN630,男,其他,0,1,146,,3,0,,,,,2,
7012126779,不认输CAY164,男,其他,0,1,27,2019/2/27,4,0,,,,信用较低,2,
7012418476,立麦帅哥twH160,男,其他,0,1,144,,4,0,,,,,2,
6974607408,可爱坤Fup037,男,其他,0,1,24,,3,0,,,,,2,
6940509127,葵花籽54k787,男,其他,0,1,28,2019/1/16,4,0,,,,信用较低,2,
5536852753,逐梦思思,女,河南 郑州,77,75,1237,,14,1,我就是我，一个不一样的我。,,,,0,
5579205867,xxxuanqi,女,浙江,477,1127,8466,,14,1,拜托了蔡徐坤红到发紫,,,,0,
7012433887,葵日常皮BsD233,男,其他,0,1,28,,4,0,,,,,2,
7020259932,黑发奎总D9H298,男,其他,0,1,2,,0,0,,,,,2,
6960345809,用户6960345809,男,其他,0,1,39,,4,0,,,,,2,
6937309878,许诺堕堕ECx867,男,其他,0,1,257,2019/1/14,4,0,,,,信用较低,2,
6986120461,用户6986120461,男,其他,0,1,48,2019/2/5,4,0,,,,信用较低,2,
6976065849,梁画栋hHU320,男,其他,0,1,25,,4,0,,,,,2,
5446806763,DawnDawnIvy,女,其他,960,225,35642,,28,5,恃靓行凶  �❤️�,,,,0,
6825459883,用户6825459883,女,香港 元朗区,0,1,145,2018/11/11,4,0,,,,信用较低,2,
7012356504,与世隔绝99P650,男,其他,0,1,80,,3,0,,,,,2,
7011837660,菜菜菜菜hJ5088,男,其他,0,1,48,,4,0,,,,,2,
7012464806,神隐坤WID458,男,其他,0,1,18,,3,0,,,,,2,
7011582045,用户7011582045,男,其他,0,1,36,,4,0,,,,,2,
6358434491,八月木子子呀,女,吉林,93,146,914,2017/9/8,9,0,是IKUN呀……,,,信用较好,0,
7012951898,是奎麻麻ic5572,男,其他,0,1,27,,4,0,,,,,2,
7011843774,爱坤爱坤a0x345,男,其他,0,1,141,,4,0,,,,,2,
6211266023,坤坤的宝宝也,男,广西,578,401,2573,,25,1,,,,,0,
6940715016,八零二J2g777,男,其他,0,1,12,2019/1/16,2,0,,,,信用较低,2,
6968496650,璩如凡Karen,男,其他,0,1,340,,4,0,,,,,2,
7003581596,坤坤坤坤Y2C329,男,其他,0,1,77,,4,0,,,,,2,
7012622221,坤哥最棒mCO936,男,其他,0,1,50,2019/2/27,4,0,,,,信用较低,2,
6960135039,坤坤葵葵mnE390,男,其他,1,1,55,,4,0,,,,,2,
7004712936,坤坤厉害BLD252,男,其他,0,1,77,,4,0,,,,,2,
6975335129,坤小猫咪GwM225,男,其他,0,1,19,,4,0,,,,,2,
6877489068,风喜欢你89519,男,新疆 吐鲁番,0,1,163,2018/12/7,4,0,,,,信用较低,2,
6980132105,用户6980132105,男,其他,0,1,62,2019/2/1,4,0,,,,信用较低,2,
6918013075,挚爱玫瑰55699,男,其他,0,1,51,,4,0,,,,,2,
7012446330,女友粉oYl766,男,其他,0,1,18,,4,0,,,,,2,
7012418437,专业护奎8Bk756,男,其他,0,1,144,,4,0,,,,,2,
6882598297,囘菋11605,男,贵州,0,1,123,2018/12/13,4,0,,,,信用较低,2,
7011706733,用户7011706733,男,其他,0,1,42,2019/2/26,4,0,,,,信用较低,2,
6936433567,张坚新LsV228,男,其他,0,1,33,,4,0,,,,,2,
6691369862,咬一口蔡包shellz,男,宁夏,59,1,516,2018/9/10,4,0,,,,信用一般,2,
3537436844,思思笨笨思思,女,广东,462,1488,16319,,29,4,花花世界，静守我坤,,,,0,
7027866717,秦仁SZ4NI9088CyB228,男,其他,0,1,3,2019/3/10,1,0,,,,信用较低,2,
7012127388,等待坤哥8W7498,男,其他,0,1,31,,4,0,,,,,2,
6968652073,伴你左右5Hr571,男,其他,0,1,31,,3,0,,,,,2,
7027866641,SlQKbnKfuiyAB449,男,其他,0,1,3,2019/3/10,1,0,,,,信用较低,2,
7016497750,奶油包面好好吃呀,男,其他,2,1,63,,4,0,,,,,2,
7012394498,大白菜Zg8552,男,其他,2,1,371,,4,0,,,,,2,
7012394904,小刺猥葵Zhp479,男,其他,0,1,9,2019/2/27,3,0,,,,信用较低,2,
5743000935,气质坤吖,女,山东 济南,53,133,2094,,9,5,蔡徐坤是底线,,,,0,
7011531119,享受舞台26e983,男,其他,0,1,54,,4,0,,,,,2,
7020013442,小傻坤bj3132,男,其他,9,1,141,,4,0,宦贸昔初束巍剑诀,,,,2,
7011830360,不被定义Ndw028,男,其他,0,1,39,2019/2/27,3,0,,,,信用较低,2,
7012423685,小玫瑰MHp478,男,其他,0,1,161,2019/2/27,4,0,,,,信用较低,2,
7004351330,坤弟最棒66p493,男,其他,0,1,177,,4,0,,,,,2,
6960323202,心中有坤nK5962,男,其他,0,1,70,2019/1/17,4,0,,,,信用较低,2,
3876165791,新叶笙箫爱坤坤,女,湖南 长沙,832,69,4376,,4,0,最清晰的脚印，印在最泥泞的路上。,,,,0,
6923175172,北筱风尘,男,其他,106,30,466,,4,0,,,,,0,
5202956673,听小蔡他说,女,其他,197,174,8769,2014/7/4,33,3,4.46,,,信用较好,0,
6974594550,铁血坤妻HZ3178,男,其他,0,1,302,,4,0,,,,,2,
6988734087,用户6988734087,男,其他,0,1,227,,4,0,,,,,2,
7012350926,坤坤麻麻Nkb537,男,其他,0,1,61,,2,0,,,,,2,
7011848499,坤中坤H7G203,男,其他,0,1,165,2019/2/27,4,0,,,,信用较低,2,
6876954241,用户6876954241,男,福建 泉州,0,1,283,,4,0,,,,,2,
6742527237,82Satisfaction,男,其他,123,44,795,,4,1,他不止是偶像 他不该被这个词限制,,,,0,
7011859068,雨露奎哥4OM899,男,其他,0,2,20,2019/2/27,4,0,,,,信用较低,2,
6962628076,既见君子iFc127,男,其他,0,1,30,,4,0,,,,,2,
7015051146,爱上徐坤08U885,男,其他,0,1,116,,4,0,,,,,2,
7012118332,舞台坤um4275,男,其他,0,1,24,,4,0,,,,,2,
6917965427,葵姐威武27074,男,其他,0,1,62,2019/1/4,4,0,,,,信用较低,2,
7011837772,时尚坤哥lDb972,男,其他,0,1,58,,4,0,,,,,2,
6602927329,用户6602927329,男,其他,0,1,699,,4,0,,,,,2,
6881056847,香菜_sxp96,男,福建 三明,61,1,42,2018/12/11,4,0,,,惑猎仍蛾有限公司,信用较低,2,
7012412284,惊艳时光70o869,男,其他,0,1,53,,4,0,,,,,2,
6910473066,用户6910473066,男,其他,0,1,90,,4,0,,,,,2,
6699355690,jkw蔡徐坤_Mg,女,贵州,61,4,400,2018/9/14,8,0,,,,信用较低,2,
6912382747,用户6912382747,男,其他,0,1,435,,4,0,,,,,2,
6028382372,xkyf_,女,福建 厦门,214,107,4725,2016/9/19,24,5,未曾谋面的 也终将会相遇,,无,信用较好,0,
1889813927,你是谁nss,男,海南,134,214,1242,2010/12/11,9,1,,,,信用较好,0,
7012411539,可爱葵LM6599,男,其他,0,1,28,,3,0,,,,,2,
6960345808,不吃菜菜GOd802,男,其他,0,1,40,,4,0,,,,,2,
7018493870,心中有坤5ok275,男,其他,23,1,186,2019/3/4,4,0,支祈杆焰轮枪,,,信用较低,2,
7011849086,坤大大的ewW734,男,其他,0,1,168,,4,0,,,,,2,
7012394242,爱葵儿gQk944,男,其他,0,1,275,,4,0,,,,,2,
5158410579,没落的妞,女,浙江 杭州,389,161,1703,,14,1,KUN&amp;IKUN,,,,0,
6989091388,用户6989091388,男,其他,0,1,34,2019/2/9,3,0,,,,信用较低,2,
6856490063,用户6856490063,男,福建 厦门,0,1,224,2018/11/18,4,0,,,,信用较低,2,
6604723612,伴你久旧216,男,其他,48,12,1040,,9,1,今天也宇宙无敌百无禁忌万夫莫敌超级喜欢你蔡徐坤,,,,0,
7018841130,摘菜女孩4AJ111,男,其他,0,1,213,,4,0,,,,,2,
6913472022,用户6913472022,男,其他,0,1,115,2019/1/2,4,0,,,,信用一般,2,
6994844174,最棒的坤BHv210,男,其他,0,1,32,,3,0,,,,,2,
6918788981,菜包是蔡87655,男,其他,0,1,61,2019/1/4,4,0,,,,信用较低,2,
7011913021,葵的胸痣EJf814,男,其他,0,1,41,,4,0,,,,,2,
6996511459,用户6996511459,男,其他,0,1,16,,3,0,,,,,2,
7012120373,困菜菜cMB651,男,其他,0,1,27,2019/2/27,4,0,,,,信用较低,2,
6677287801,K优恩的赵小怂,男,其他,105,1054,4338,,9,5,蔡徐坤的专属大白菜�,,,,0,
6960023061,奎哥最棒CMU294,男,其他,0,1,19,2019/1/17,4,0,,,,信用较低,2,
7020256351,是坤哥呀pCz281,男,其他,0,1,2,,0,0,,,,,2,
7015030614,护坤队9QH014,男,其他,0,1,147,,3,0,,,,,2,
6519186322,喜欢kun的ikun2018,女,广东,152,114,2132,,23,1,蔡先生的小可爱,,,,0,
7004706203,帅死麻麻1A3389,男,其他,0,1,169,,4,0,,,,,2,
6570923422,小困爱困,女,江西,241,182,5023,,22,3,未曾谋面的终将会相遇,,,,0,
7012217353,用户7012217353,男,其他,0,1,28,,4,0,,,,,2,
6435010441,#NAME?,女,河北,430,220,2502,2017/12/15,21,1,                ,,,信用较好,0,
7012123525,顺毛乖坤8sC068,男,其他,0,1,26,2019/2/27,4,0,,,,信用较低,2,
6960345695,优雅坤MPo898,男,其他,0,1,40,,4,0,,,,,2,
6980727926,航运易贸T0Q932,男,其他,0,1,37,,4,0,,,,,2,
7012487011,小西几坤lCZ127,男,其他,0,1,38,,4,0,,,,,2,
6698705371,用户6698705371,男,湖北,0,1,140,,4,0,,,,,2,
6975263267,战狼坤妈cSQ854,男,其他,0,1,44,,4,0,,,,,2,
6966355666,郎晗玥Ida,男,其他,0,1,309,2019/1/21,4,0,,,,信用较低,2,
6937265267,刚牛slm101,男,其他,0,1,31,,4,0,,,,,2,
7011859043,葵中奎wmU978,男,其他,0,2,21,,4,0,,,,,2,
6989268860,用户6989268860,男,其他,15,1,125,2019/2/8,4,0,,,,信用一般,2,
6937313580,月牙儿Vec069,男,其他,0,1,261,2019/1/14,4,0,,,,信用较低,2,
7020258527,神仙小坤eSq573,男,其他,0,1,2,,0,0,,,,,2,
5607660897,·大奎葵花·,女,重庆,332,77,1593,2015/6/2,14,0,未曾谋面的终会相遇,,,信用较好,0,
6791083426,用户6791083426,男,广西 河池,61,1,27,,2,0,,,,,2,
6524321986,坤坤哥哥的ikun呐,女,河北,211,130,2121,2018/4/10,14,1,我想要和你一起变好，一起体会世间百态，然后一起慢慢变老,,,信用较好,0,
7011831524,坤阀世界eRD899,男,其他,0,1,114,2019/2/27,4,0,,,,信用较低,2,
6941462609,奎姐爱坤C1P835,男,其他,0,1,17,,2,0,,,,,2,
5817040723,K_蔡皮皮,女,其他,439,170,1766,,25,2,奶坤的ikun,,,,0,
5626819590,爱困得猫鸭,女,其他,96,54,434,,9,1,�,,,,0,
6941483881,芒果干N5K402,男,其他,8,1,338,2019/1/16,4,0,山桦舰锯佣翕刀法,,,信用较低,2,
6988623780,用户6988623780,男,其他,0,1,30,,4,0,,,,,2,
7018981902,花路有坤kGY195,男,其他,0,1,7,,2,0,,,,,2,
3952303886,徐坤多恰饭哦,女,安徽,562,311,4089,,29,5,蔡徐坤的小心肝了解一下❤,,,,0,
1358822505,奶葵甜耐,女,福建 宁德,100,87,1336,,9,1,等我,,,,0,
6983540299,用户6983540299,男,其他,0,1,38,2019/2/3,4,0,,,,信用较低,2,
7010900457,用户7010900457,男,其他,0,1,34,2019/2/26,4,0,,,,信用较低,2,
6553978743,你今天困了嗎,女,台湾,45,8,315,2018/5/19,4,0,,,,信用较好,0,
5647228534,与麻麻,女,其他,393,193,11283,,9,4,,,,,0,
7015030364,爱困不悔mqH957,男,其他,0,1,131,2019/2/28,3,0,,,,信用较低,2,
6862958627,旺仔羊比o,女,其他,52,10,25,,4,0,你是我意料之外的意外�️ —《撒野》,,,,0,
6614353310,人狗殊途_yose,女,浙江,8,1,886,2018/7/28,4,0,,,,信用较低,2,
7012951844,我坤威武sIu096,男,其他,0,1,20,,4,0,,,,,2,
6611110139,蔡某人的小猫咪ya,女,辽宁,120,112,3334,,21,1,互粉唯坤,,,,0,
6916984937,小葵的neinei18059,男,其他,0,1,51,,4,0,,,,,2,
6875547543,牛转乾坤_kly59,男,黑龙江 绥化,63,5,62,2018/12/6,4,0,,,暂歼郑坏有限公司,信用较低,2,
6937266788,天之云mMG574,男,其他,0,1,37,,4,0,,,,,2,
6989051805,用户6989051805,男,其他,0,1,894,2019/2/9,1,0,,,,信用较低,2,
6593729009,用户6593729009,女,海外 美国,8,1,820,,4,0,,,,,2,
6976391121,见君子gPZ955,男,其他,0,1,165,2019/1/29,4,0,,,,信用一般,2,
6877525754,用户6877525754,男,吉林 长春,0,1,301,,4,0,,,,,2,
6626024778,泪痣_aaronz,男,山西,62,1,187,,4,0,,,,,2,
7011672680,用户7011672680,男,其他,0,1,41,,4,0,,,,,2,
6786027139,用户6786027139,男,海外 伊朗,1,1,20,2018/10/21,2,0,,,,信用较低,2,
7011859531,有匪君子SmH556,男,其他,0,1,68,,4,0,,,,,2,
2141191560,保护坤坤的开心超人,女,其他,477,436,8933,,28,5,我好快乐啊,,,,0,
7016941268,坤哥哥sHo448,男,其他,0,1,81,2019/3/2,4,0,,,,信用较低,2,
6527640650,_是阿笙啊,女,其他,112,23,30,,9,0,一只渴望努力的小咸鱼,,,,0,
7014391848,蜜桃葵VF1176,男,其他,0,1,146,2019/2/28,2,0,,,,信用较低,2,
7015030586,菜菜菜菜UuX103,男,其他,0,1,147,,2,0,,,,,2,
6960135033,不吃菜菜aEg010,男,其他,1,1,54,2019/1/17,4,0,,,,信用较低,2,
6714675062,蹿_tI,男,河南,60,1,297,,4,0,,,,,2,
7012120500,发带葵iLo313,男,其他,0,1,27,,4,0,,,,,2,
6975515724,之定8Eg882,男,其他,0,1,54,2019/1/28,4,0,,,,信用较低,2,
5333355379,徐坤的泪痣,女,其他,445,925,5506,,35,4,,,,,0,
7012015594,大奎装酷iWM580,男,其他,0,1,254,2019/2/27,4,0,,,,信用较低,2,
7012949103,爱坤儿LtV140,男,其他,0,1,23,2019/2/27,4,0,,,,信用较低,2,
6975263341,坤不敢当yTQ425,男,其他,0,1,44,2019/1/28,4,0,,,,信用较低,2,
5621860768,小英超甜y,女,浙江 湖州,74,53,2066,,9,1,花花世界 静守己心.,,,,0,
6981564608,用户6981564608,男,其他,0,1,120,2019/2/1,4,0,,,,信用较低,2,
6877062641,y能量尐女62273,男,福建 南平,61,2,473,,4,0,,,,,2,
6437584521,蔡鎵滴丶露奈奈,女,河北,172,269,7584,,27,5,千军万马依然孤立无援，爱你久一点,,,,0,
7018263389,好想药磕啊,男,其他,13,1,178,,4,0,,,,,2,
7012411281,我家菜菜aPp614,男,其他,0,1,11,,4,0,,,,,2,
7012126008,下酒蔡FxR804,男,其他,0,1,26,2019/2/27,4,0,,,,信用较低,2,
7016426605,小坤爱笑VR1925,男,其他,0,1,89,,3,0,,,,,2,
6877492313,用户6877492313,男,陕西 宝鸡,0,1,164,2018/12/7,4,0,,,,信用一般,2,
6477228862,芒果冰945,女,江西,182,206,4478,,23,1,何必顺应，不惧流言,,,,0,
6975466292,冷冷的茶叶2dbd,男,安徽,1,1,47,,4,0,,,,,2,
7016500782,坤不敢当wub990,男,其他,0,1,17,2019/3/2,1,0,,,,信用较低,2,
7013513454,蔡先生r23531,男,其他,0,1,62,,4,0,,,,,2,
6677504228,农b_xY,男,江西,58,2,65,,4,0,,,,,2,
7011688887,睡不醒坤4Kq096,男,其他,0,1,256,,4,0,,,,,2,
7019660511,用户7019660511,男,其他,0,1,54,2019/3/3,4,0,,,,信用较低,2,
7011912990,坤花困困pfR264,男,其他,0,1,43,,4,0,,,,,2,
6542013761,包包哥花园,男,重庆,467,244,2498,,19,0,,,,,0,
7012393949,大奎麻麻UmK230,男,其他,0,1,214,2019/2/27,4,0,,,,信用较低,2,
7011819474,葵中奎gX3779,男,其他,0,1,214,,4,0,,,,,2,
7012396683,发带小坤8Ux856,男,其他,0,1,20,2019/2/27,3,0,,,,信用较低,2,
6882599422,那个爱喝奶茶的少年18558,男,黑龙江,0,1,115,,4,0,,,,,2,
6495529219,蹦咔嚓咔蹦脆,女,其他,520,209,20747,2018/2/24,29,6,本命❤底线  初恋爱豆蔡徐坤,,,信用极好,0,
5999909131,坤_SHIRLEY娇,女,广东 深圳,72,142,2129,,9,4,花花世界 静守己心 -蔡徐坤,,,,0,
6994865699,超赞葵哥A2Q404,男,其他,0,1,36,2019/2/14,4,0,,,,信用较低,2,
5892163264,奶泡甜葵K,女,内蒙古,64,95,105,,4,2,金海和初雪一样浪漫,,,,0,
6869890364,蔡大奎_wiz73SKGD,男,云南 楚雄,58,1,130,,4,0,,,,,2,
7011832352,心中坤OxT093,男,其他,0,1,114,2019/2/27,4,0,,,,信用较低,2,
7011858982,八月西几dMN301,男,其他,0,1,29,,4,0,,,,,2,
2216205845,Ikun关心心,女,辽宁 丹东,449,449,102,2011/7/3,14,0,蔡徐坤   愿你只去最想去的地方 只读最喜欢的句子 只过最恣意的人生 愿我所爱之你 一生明亮 清澈无忧 做你愿做之事 爱你愿爱之人,,,信用较好,0,
6876169473,暖心坤_bep54,男,宁夏 吴忠,62,2,65,,4,0,,,,,2,
7011848574,热爱舞台Cb8523,男,其他,0,1,162,,4,0,,,,,2,
7018537653,802奎I0n704,男,其他,15,1,66,,4,0,杨眠沣妹运宝典,,,,2,
6910473359,用户6910473359,男,其他,0,1,99,2018/12/30,4,0,,,,信用较低,2,
6609267187,用户2262154894,女,陕西 延安,6,1,691,,4,0,,,,,2,
7005562844,冒菜来了4VG844,男,其他,0,1,83,,4,0,,,,,2,
6912382906,用户6912382906,男,其他,0,1,407,2019/1/1,4,0,,,,信用较低,2,
7015041200,葵妈有矿bd8312,男,其他,0,1,27,,4,0,,,,,2,
7011604325,么么哒FxA432,男,其他,0,1,82,,4,0,,,,,2,
6940715927,发带小葵9Y8845,男,其他,0,1,12,2019/1/16,1,0,,,,信用较低,2,
6995277909,葵妈威武J5a552,男,其他,0,1,39,,3,0,,,,,2,
6968481774,潭若雁Alva,男,其他,0,1,362,,4,0,,,,,2,
6711066792,drawback98623,女,海外,55,1,69,,4,0,,,,,2,
6941427642,等待这人Z14157,男,其他,0,1,30,2019/1/16,2,0,,,,信用较低,2,
7011844340,奎葵麻麻axa675,男,其他,0,1,149,,4,0,,,,,2,
7004712572,舞台粉T3m169,男,其他,0,1,77,2019/2/21,4,0,,,,信用较低,2,
6941600084,超A大奎Axw398,男,其他,0,1,12,,1,0,,,,,2,
6983605901,用户6983605901,男,其他,0,1,43,,4,0,,,,,2,
6877673643,小奶坤_lch98,男,西藏 日喀则,61,1,473,,4,0,,,,,2,
5905703407,坤坤的独家果酱,女,其他,59,64,361,,9,1,,,,,0,
5590826716,我IKUN爱坤,女,陕西,160,137,4297,2015/4/18,9,2,KUN&amp;IKUN IS FOREVER�就这样一直走下去。,,,信用较好,0,
7004712524,冒菜来了yxP767,男,其他,0,1,77,,4,0,,,,,2,
7012464821,公益坤OY4842,男,其他,0,1,15,,3,0,,,,,2,
7004353987,大眼坤mmL579,男,其他,0,1,196,,4,0,,,,,2,
6941418435,冒菜hl8384,男,其他,0,1,7,2019/1/16,2,0,,,,信用较低,2,
6960135128,正能量蔡2Xu914,男,其他,1,1,57,,4,0,,,,,2,
7019785274,很酷一的个小顾,男,其他,2,2,165,,4,0,麻监鸳钩,,,,2,
6941426686,吃芒果冰YSW868,男,辽宁 铁岭,0,1,30,2019/1/16,0,0,我这个人很倔 我喜欢你这件事情不能放弃,,,信用较低,2,
7012425460,小坤麻麻c0Y813,男,其他,0,1,49,,4,0,,,,,2,
6974607542,耀眼光环0qz981,男,其他,0,1,28,,3,0,,,,,2,
6785622884,用户6785622884,女,重庆 大足县,2,1,60,,3,0,,,,,2,
7013465135,意气风发ihP981,男,其他,0,1,53,2019/2/27,4,0,,,,信用一般,2,
6857100903,子茹青_eek3,男,吉林,127,32,2137,,9,1,,,,,0,
7011903726,灵魂感受ruJ522,男,其他,0,1,12,,3,0,,,,,2,
7004351716,坤吃饱了mq7026,男,其他,0,1,180,2019/2/20,4,0,,,,信用较低,2,
7015201723,拉住菜菜qdu332,男,其他,0,1,12,2019/3/1,3,0,,,,信用较低,2,
7015030508,大奎麻麻7xa461,男,其他,0,1,119,,3,0,,,,,2,
7012409196,奶坤上线oIh975,男,其他,0,1,24,,1,0,,,,,2,
6934134157,用户6934134157,男,其他,0,1,101,2019/1/12,4,0,,,,信用较低,2,
7011844781,心心相惜MSo746,男,其他,0,1,35,,4,0,,,,,2,
7012399416,光腿大坤ZQ4569,男,其他,0,1,209,,4,0,,,,,2,
6746864376,嘟嘟嘴丶jamstang,女,新疆,60,1,295,2018/10/6,4,0,,,,信用较低,2,
6926992632,用户6926992632,男,其他,0,1,100,,4,0,,,,,2,
6996512085,用户6996512085,男,其他,0,1,17,,4,0,,,,,2,
7012423688,大西几坤02J580,男,其他,0,1,172,2019/2/27,4,0,,,,信用较低,2,
6527419453,奶坤的榴莲蛋黄酥,女,山东,152,19,3084,2018/4/14,4,0,,,,信用一般,2,
6929127478,我是你前任o2,女,宁夏 石嘴山,0,1,97,,4,0,独当一面的女生不需要立场,,,,2,
7005572701,用户7005572701,男,其他,0,1,47,2019/2/21,4,0,,,,信用较低,2,
6937284412,鬼泡鱼1号Nvl301,男,其他,0,1,24,2019/1/14,4,0,,,,信用较低,2,
7011821223,葵葵好困rdo840,男,其他,0,1,9,,3,0,,,,,2,
7018573895,宝贝大奎PLq136,男,其他,0,1,2,2019/3/4,1,0,,,,信用较低,2,
7013513417,听话小葵Ctq533,男,其他,0,1,64,,4,0,,,,,2,
7020307887,可爱菜菜ECC138,男,其他,17,1,66,,4,0,,,,,2,
7011742851,用户7011742851,男,其他,0,1,21,,4,0,,,,,2,
6658229763,yemuxi666,女,其他,18,5,380,,4,0,,,,,0,
6940530867,放飞自我QF3911,男,其他,0,1,7,,3,0,,,,,2,
7013513238,坤哥真棒LeL907,男,其他,0,1,63,2019/2/27,4,0,,,,信用较低,2,
7015198121,天使坤Jvp529,男,其他,5,1,177,2019/3/1,4,0,,,,信用较低,2,
6869891001,香菜_inc62,男,青海 海北,60,1,124,,4,0,,,,,2,
3847235879,三眼小星球,女,台湾 台北市,526,92,12109,2013/10/12,14,5,守護你們�,,,信用较好,0,
6960337075,葵幼儿园WRl331,男,其他,2,1,81,,4,0,,,,,2,
7018603382,菜菜呀VhU327,男,其他,0,1,39,,4,0,,,,,2,
7012408886,思念小坤Lfq464,男,其他,0,1,30,,1,0,,,,,2,
7014391968,奎不敢当IRZ015,男,其他,0,1,136,2019/2/28,2,0,,,,信用较低,2,
6933761420,莱去-之间,女,河南,63,2,34,,4,0,,,,,2,
